disease_1,disease_2,semantic_similarity
Epithelial ovarian carcinoma,T-cell acute lymphoblastic leukemia,0.045
Epithelial ovarian carcinoma,Chronic myeloid leukemia,0.054794521
Epithelial ovarian carcinoma,Ovarian clear cell carcinoma,0
Epithelial ovarian carcinoma,Primary breast cancer,0
Epithelial ovarian carcinoma,Wilms tumor,0.157894737
Epithelial ovarian carcinoma,Colon and rectal adenocarcinoma,0.038135593
Epithelial ovarian carcinoma,Uveal melanoma,0
Epithelial ovarian carcinoma,Hypopharyngeal cancer,0.04368932
Epithelial ovarian carcinoma,Cardiac hypertrophy,0
Epithelial ovarian carcinoma,Hepatic carcinoma,0.233766234
Epithelial ovarian carcinoma,Cancer,0.213836478
Epithelial ovarian carcinoma,Tuberculosis,0
Epithelial ovarian carcinoma,Prader-willi syndrome,0
Epithelial ovarian carcinoma,Acute promyelocytic leukemia,0.047368421
Epithelial ovarian carcinoma,Heart failure,0
Epithelial ovarian carcinoma,Uterine leiomyoma,0.063492063
Epithelial ovarian carcinoma,Adenocarcinoma,0.317460317
Epithelial ovarian carcinoma,Lung carcinoma,0.034307497
Epithelial ovarian carcinoma,Head and neck squamous cell carcinoma,0.276497696
Epithelial ovarian carcinoma,Psoriatic arthritis,0
Epithelial ovarian carcinoma,B-cell lymphoma,0.060301508
Epithelial ovarian carcinoma,Prostate carcinoma,0
Epithelial ovarian carcinoma,Prostatic neoplasms,0.110599078
Epithelial ovarian carcinoma,Malignant glioma,0.136585366
Epithelial ovarian carcinoma,Epstein-barr virus infections,0
Epithelial ovarian carcinoma,Stomach cancer,0.055299539
Epithelial ovarian carcinoma,Urinary bladder cancer,0.147982063
Epithelial ovarian carcinoma,Colon carcinoma,0
Epithelial ovarian carcinoma,Gallbladder cancer,0.055299539
Epithelial ovarian carcinoma,Liposarcoma,0.058536585
Epithelial ovarian carcinoma,Meningioma,0.10212766
Epithelial ovarian carcinoma,Uterine cervical neoplasm,0.20361991
Epithelial ovarian carcinoma,Renal carcinoma,0
Epithelial ovarian carcinoma,Lung small cell carcinoma,0.034307497
Epithelial ovarian carcinoma,Mouth neoplasms,0.085308057
Epithelial ovarian carcinoma,Lymphosarcoma,0.086956522
Epithelial ovarian carcinoma,Breast neoplasms,0.142180095
Herpes simplex keratitis,Herpes simplex keratitis,0
Herpes simplex keratitis,Dysregulated immunity,0
Herpes simplex keratitis,Pre-eclampsia,0
Herpes simplex keratitis,Chronic obstructive pulmonary disease,0
Herpes simplex keratitis,Lung adenocarcinoma,0
Herpes simplex keratitis,T-cell acute lymphoblastic leukemia,0
Herpes simplex keratitis,Chronic myeloid leukemia,0
Herpes simplex keratitis,Ovarian clear cell carcinoma,0
Herpes simplex keratitis,Primary breast cancer,0
Herpes simplex keratitis,Wilms tumor,0
Herpes simplex keratitis,Colon and rectal adenocarcinoma,0
Herpes simplex keratitis,Uveal melanoma,0
Herpes simplex keratitis,Hypopharyngeal cancer,0
Herpes simplex keratitis,Cardiac hypertrophy,0
Herpes simplex keratitis,Hepatic carcinoma,0
Herpes simplex keratitis,Cancer,0
Herpes simplex keratitis,Tuberculosis,0
Herpes simplex keratitis,Prader-willi syndrome,0
Herpes simplex keratitis,Acute promyelocytic leukemia,0
Herpes simplex keratitis,Heart failure,0
Herpes simplex keratitis,Uterine leiomyoma,0
Herpes simplex keratitis,Adenocarcinoma,0
Herpes simplex keratitis,Lung carcinoma,0
Herpes simplex keratitis,Head and neck squamous cell carcinoma,0
Herpes simplex keratitis,Psoriatic arthritis,0
Herpes simplex keratitis,B-cell lymphoma,0
Herpes simplex keratitis,Prostate carcinoma,0
Herpes simplex keratitis,Prostatic neoplasms,0
Herpes simplex keratitis,Malignant glioma,0
Herpes simplex keratitis,Epstein-barr virus infections,0.26
Herpes simplex keratitis,Stomach cancer,0
Herpes simplex keratitis,Urinary bladder cancer,0
Herpes simplex keratitis,Colon carcinoma,0
Herpes simplex keratitis,Gallbladder cancer,0
Herpes simplex keratitis,Liposarcoma,0
Herpes simplex keratitis,Meningioma,0
Herpes simplex keratitis,Uterine cervical neoplasm,0
Herpes simplex keratitis,Renal carcinoma,0
Herpes simplex keratitis,Lung small cell carcinoma,0
Herpes simplex keratitis,Mouth neoplasms,0
Herpes simplex keratitis,Lymphosarcoma,0
Herpes simplex keratitis,Breast neoplasms,0
Dysregulated immunity,Dysregulated immunity,0
Dysregulated immunity,Pre-eclampsia,0
Dysregulated immunity,Chronic obstructive pulmonary disease,0
Dysregulated immunity,Lung adenocarcinoma,0
Dysregulated immunity,T-cell acute lymphoblastic leukemia,0.314285714
Dysregulated immunity,Chronic myeloid leukemia,0
Dysregulated immunity,Ovarian clear cell carcinoma,0
Dysregulated immunity,Primary breast cancer,0
Dysregulated immunity,Wilms tumor,0
Dysregulated immunity,Colon and rectal adenocarcinoma,0
Dysregulated immunity,Uveal melanoma,0
Dysregulated immunity,Hypopharyngeal cancer,0
Dysregulated immunity,Cardiac hypertrophy,0
Dysregulated immunity,Hepatic carcinoma,0
Dysregulated immunity,Cancer,0
Dysregulated immunity,Tuberculosis,0
Dysregulated immunity,Prader-willi syndrome,0
Dysregulated immunity,Acute promyelocytic leukemia,0
Dysregulated immunity,Heart failure,0
Dysregulated immunity,Uterine leiomyoma,0
Dysregulated immunity,Adenocarcinoma,0
Dysregulated immunity,Lung carcinoma,0
Dysregulated immunity,Head and neck squamous cell carcinoma,0
Dysregulated immunity,Psoriatic arthritis,0
Dysregulated immunity,B-cell lymphoma,0.317307692
Dysregulated immunity,Prostate carcinoma,0
Dysregulated immunity,Prostatic neoplasms,0
Dysregulated immunity,Malignant glioma,0
Dysregulated immunity,Epstein-barr virus infections,0
Dysregulated immunity,Stomach cancer,0
Dysregulated immunity,Urinary bladder cancer,0
Dysregulated immunity,Colon carcinoma,0
Dysregulated immunity,Gallbladder cancer,0
Dysregulated immunity,Liposarcoma,0
Dysregulated immunity,Meningioma,0
Dysregulated immunity,Uterine cervical neoplasm,0
Dysregulated immunity,Renal carcinoma,0
Dysregulated immunity,Lung small cell carcinoma,0
Dysregulated immunity,Mouth neoplasms,0
Dysregulated immunity,Lymphosarcoma,0.303571429
Dysregulated immunity,Breast neoplasms,0
Pre-eclampsia,Pre-eclampsia,0
Pre-eclampsia,Chronic obstructive pulmonary disease,0.093408273
Pre-eclampsia,Lung adenocarcinoma,0.028013277
Pre-eclampsia,T-cell acute lymphoblastic leukemia,0.023062118
Pre-eclampsia,Chronic myeloid leukemia,0.028013277
Pre-eclampsia,Ovarian clear cell carcinoma,0.023062118
Pre-eclampsia,Primary breast cancer,0.047619921
Pre-eclampsia,Wilms tumor,0.03846223
Pre-eclampsia,Colon and rectal adenocarcinoma,0.032258637
Pre-eclampsia,Uveal melanoma,0.028013277
Pre-eclampsia,Hypopharyngeal cancer,0.03846223
Pre-eclampsia,Cardiac hypertrophy,0
Pre-eclampsia,Hepatic carcinoma,0
Pre-eclampsia,Cancer,0.115768709
Pre-eclampsia,Tuberculosis,0.061343273
Pre-eclampsia,Prader-willi syndrome,0.082379097
Pre-eclampsia,Acute promyelocytic leukemia,0.025087767
Pre-eclampsia,Heart failure,0.274166874
Pre-eclampsia,Uterine leiomyoma,0.032258637
Pre-eclampsia,Adenocarcinoma,0.047619921
Pre-eclampsia,Lung carcinoma,0.03846223
Pre-eclampsia,Head and neck squamous cell carcinoma,0.03846223
Pre-eclampsia,Psoriatic arthritis,0.115768709
Pre-eclampsia,B-cell lymphoma,0.028013277
Pre-eclampsia,Prostate carcinoma,0.032258637
Pre-eclampsia,Prostatic neoplasms,0
Pre-eclampsia,Malignant glioma,0.061343273
Pre-eclampsia,Epstein-barr virus infections,0
Pre-eclampsia,Stomach cancer,0.047619921
Pre-eclampsia,Urinary bladder cancer,0.047619921
Pre-eclampsia,Colon carcinoma,0.025087767
Pre-eclampsia,Gallbladder cancer,0.03846223
Pre-eclampsia,Liposarcoma,0.032258637
Pre-eclampsia,Meningioma,0.03846223
Pre-eclampsia,Uterine cervical neoplasm,0.03846223
Pre-eclampsia,Renal carcinoma,0.03846223
Pre-eclampsia,Lung small cell carcinoma,0.032258637
Pre-eclampsia,Mouth neoplasms,0.047619921
Pre-eclampsia,Lymphosarcoma,0
Pre-eclampsia,Breast neoplasms,0
Chronic obstructive pulmonary disease,Chronic obstructive pulmonary disease,0
Chronic obstructive pulmonary disease,Lung adenocarcinoma,0.028013277
Chronic obstructive pulmonary disease,T-cell acute lymphoblastic leukemia,0.023062118
Chronic obstructive pulmonary disease,Chronic myeloid leukemia,0.028013277
Chronic obstructive pulmonary disease,Ovarian clear cell carcinoma,0.023062118
Chronic obstructive pulmonary disease,Primary breast cancer,0.047619921
Chronic obstructive pulmonary disease,Wilms tumor,0.03846223
Chronic obstructive pulmonary disease,Colon and rectal adenocarcinoma,0.032258637
Chronic obstructive pulmonary disease,Uveal melanoma,0.028013277
Chronic obstructive pulmonary disease,Hypopharyngeal cancer,0.03846223
Chronic obstructive pulmonary disease,Cardiac hypertrophy,0
Chronic obstructive pulmonary disease,Hepatic carcinoma,0
Chronic obstructive pulmonary disease,Cancer,0.115768709
Chronic obstructive pulmonary disease,Tuberculosis,0.061343273
Chronic obstructive pulmonary disease,Prader-willi syndrome,0.082379097
Chronic obstructive pulmonary disease,Acute promyelocytic leukemia,0.025087767
Chronic obstructive pulmonary disease,Heart failure,0.14897652
Chronic obstructive pulmonary disease,Uterine leiomyoma,0.032258637
Chronic obstructive pulmonary disease,Adenocarcinoma,0.047619921
Chronic obstructive pulmonary disease,Lung carcinoma,0.138728324
Chronic obstructive pulmonary disease,Head and neck squamous cell carcinoma,0.03846223
Chronic obstructive pulmonary disease,Psoriatic arthritis,0.115768709
Chronic obstructive pulmonary disease,B-cell lymphoma,0.028013277
Chronic obstructive pulmonary disease,Prostate carcinoma,0.032258637
Chronic obstructive pulmonary disease,Prostatic neoplasms,0
Chronic obstructive pulmonary disease,Malignant glioma,0.061343273
Chronic obstructive pulmonary disease,Epstein-barr virus infections,0
Chronic obstructive pulmonary disease,Stomach cancer,0.047619921
Chronic obstructive pulmonary disease,Urinary bladder cancer,0.047619921
Chronic obstructive pulmonary disease,Colon carcinoma,0.025087767
Chronic obstructive pulmonary disease,Gallbladder cancer,0.03846223
Chronic obstructive pulmonary disease,Liposarcoma,0.032258637
Chronic obstructive pulmonary disease,Meningioma,0.03846223
Chronic obstructive pulmonary disease,Uterine cervical neoplasm,0.03846223
Chronic obstructive pulmonary disease,Renal carcinoma,0.03846223
Chronic obstructive pulmonary disease,Lung small cell carcinoma,0.138728324
Chronic obstructive pulmonary disease,Mouth neoplasms,0.047619921
Chronic obstructive pulmonary disease,Lymphosarcoma,0
Chronic obstructive pulmonary disease,Breast neoplasms,0
Lung adenocarcinoma,Lung adenocarcinoma,0
Lung adenocarcinoma,T-cell acute lymphoblastic leukemia,0.098097872
Lung adenocarcinoma,Chronic myeloid leukemia,0.133086931
Lung adenocarcinoma,Ovarian clear cell carcinoma,0.098097872
Lung adenocarcinoma,Primary breast cancer,0.271481054
Lung adenocarcinoma,Wilms tumor,0.206873557
Lung adenocarcinoma,Colon and rectal adenocarcinoma,0.163074998
Lung adenocarcinoma,Uveal melanoma,0.133086931
Lung adenocarcinoma,Hypopharyngeal cancer,0.206873557
Lung adenocarcinoma,Cardiac hypertrophy,0
Lung adenocarcinoma,Hepatic carcinoma,0.350253807
Lung adenocarcinoma,Cancer,0.454209032
Lung adenocarcinoma,Tuberculosis,0.049857993
Lung adenocarcinoma,Prader-willi syndrome,0.069898901
Lung adenocarcinoma,Acute promyelocytic leukemia,0.112414826
Lung adenocarcinoma,Heart failure,0.049857993
Lung adenocarcinoma,Uterine leiomyoma,0.058064516
Lung adenocarcinoma,Adenocarcinoma,0.6
Lung adenocarcinoma,Lung carcinoma,0.7283321
Lung adenocarcinoma,Head and neck squamous cell carcinoma,0.234972678
Lung adenocarcinoma,Psoriatic arthritis,0.101626678
Lung adenocarcinoma,B-cell lymphoma,0.133086931
Lung adenocarcinoma,Prostate carcinoma,0.163074998
Lung adenocarcinoma,Prostatic neoplasms,0.049180328
Lung adenocarcinoma,Malignant glioma,0.222834703
Lung adenocarcinoma,Epstein-barr virus infections,0
Lung adenocarcinoma,Stomach cancer,0.271481054
Lung adenocarcinoma,Urinary bladder cancer,0.271481054
Lung adenocarcinoma,Colon carcinoma,0.112414826
Lung adenocarcinoma,Gallbladder cancer,0.206873557
Lung adenocarcinoma,Liposarcoma,0.163074998
Lung adenocarcinoma,Meningioma,0.206873557
Lung adenocarcinoma,Uterine cervical neoplasm,0.206873557
Lung adenocarcinoma,Renal carcinoma,0.206873557
Lung adenocarcinoma,Lung small cell carcinoma,0.57413213
Lung adenocarcinoma,Mouth neoplasms,0.271481054
Lung adenocarcinoma,Lymphosarcoma,0.086705202
Lung adenocarcinoma,Breast neoplasms,0.152542373
T-cell acute lymphoblastic leukemia,T-cell acute lymphoblastic leukemia,0
T-cell acute lymphoblastic leukemia,Chronic myeloid leukemia,0.345369559
T-cell acute lymphoblastic leukemia,Ovarian clear cell carcinoma,0.063843426
T-cell acute lymphoblastic leukemia,Primary breast cancer,0.233510809
T-cell acute lymphoblastic leukemia,Wilms tumor,0.170310041
T-cell acute lymphoblastic leukemia,Colon and rectal adenocarcinoma,0.12745019
T-cell acute lymphoblastic leukemia,Uveal melanoma,0.098097872
T-cell acute lymphoblastic leukemia,Hypopharyngeal cancer,0.170310041
T-cell acute lymphoblastic leukemia,Cardiac hypertrophy,0
T-cell acute lymphoblastic leukemia,Hepatic carcinoma,0.039548023
T-cell acute lymphoblastic leukemia,Cancer,0.424421816
T-cell acute lymphoblastic leukemia,Tuberculosis,0.044424556
T-cell acute lymphoblastic leukemia,Prader-willi syndrome,0.064003532
T-cell acute lymphoblastic leukemia,Acute promyelocytic leukemia,0.274121366
T-cell acute lymphoblastic leukemia,Heart failure,0.044424556
T-cell acute lymphoblastic leukemia,Uterine leiomyoma,0.066666667
T-cell acute lymphoblastic leukemia,Adenocarcinoma,0.14132336
T-cell acute lymphoblastic leukemia,Lung carcinoma,0.170310041
T-cell acute lymphoblastic leukemia,Head and neck squamous cell carcinoma,0.170310041
T-cell acute lymphoblastic leukemia,Psoriatic arthritis,0.094961959
T-cell acute lymphoblastic leukemia,B-cell lymphoma,0.232460113
T-cell acute lymphoblastic leukemia,Prostate carcinoma,0.12745019
T-cell acute lymphoblastic leukemia,Prostatic neoplasms,0.018404908
T-cell acute lymphoblastic leukemia,Malignant glioma,0.198550565
T-cell acute lymphoblastic leukemia,Epstein-barr virus infections,0
T-cell acute lymphoblastic leukemia,Stomach cancer,0.233510809
T-cell acute lymphoblastic leukemia,Urinary bladder cancer,0.233510809
T-cell acute lymphoblastic leukemia,Colon carcinoma,0.077860721
T-cell acute lymphoblastic leukemia,Gallbladder cancer,0.170310041
T-cell acute lymphoblastic leukemia,Liposarcoma,0.12745019
T-cell acute lymphoblastic leukemia,Meningioma,0.170310041
T-cell acute lymphoblastic leukemia,Uterine cervical neoplasm,0.170310041
T-cell acute lymphoblastic leukemia,Renal carcinoma,0.170310041
T-cell acute lymphoblastic leukemia,Lung small cell carcinoma,0.12745019
T-cell acute lymphoblastic leukemia,Mouth neoplasms,0.233510809
T-cell acute lymphoblastic leukemia,Lymphosarcoma,0.294117647
T-cell acute lymphoblastic leukemia,Breast neoplasms,0.057324841
Chronic myeloid leukemia,Chronic myeloid leukemia,0
Chronic myeloid leukemia,Ovarian clear cell carcinoma,0.098097872
Chronic myeloid leukemia,Primary breast cancer,0.271481054
Chronic myeloid leukemia,Wilms tumor,0.206873557
Chronic myeloid leukemia,Colon and rectal adenocarcinoma,0.163074998
Chronic myeloid leukemia,Uveal melanoma,0.133086931
Chronic myeloid leukemia,Hypopharyngeal cancer,0.206873557
Chronic myeloid leukemia,Cardiac hypertrophy,0
Chronic myeloid leukemia,Hepatic carcinoma,0.051020408
Chronic myeloid leukemia,Cancer,0.454209032
Chronic myeloid leukemia,Tuberculosis,0.049857993
Chronic myeloid leukemia,Prader-willi syndrome,0.069898901
Chronic myeloid leukemia,Acute promyelocytic leukemia,0.580614852
Chronic myeloid leukemia,Heart failure,0.049857993
Chronic myeloid leukemia,Uterine leiomyoma,0.077922078
Chronic myeloid leukemia,Adenocarcinoma,0.164303377
Chronic myeloid leukemia,Lung carcinoma,0.206873557
Chronic myeloid leukemia,Head and neck squamous cell carcinoma,0.206873557
Chronic myeloid leukemia,Psoriatic arthritis,0.101626678
Chronic myeloid leukemia,B-cell lymphoma,0.315372824
Chronic myeloid leukemia,Prostate carcinoma,0.163074998
Chronic myeloid leukemia,Prostatic neoplasms,0.021978022
Chronic myeloid leukemia,Malignant glioma,0.222834703
Chronic myeloid leukemia,Epstein-barr virus infections,0
Chronic myeloid leukemia,Stomach cancer,0.271481054
Chronic myeloid leukemia,Urinary bladder cancer,0.271481054
Chronic myeloid leukemia,Colon carcinoma,0.112414826
Chronic myeloid leukemia,Gallbladder cancer,0.206873557
Chronic myeloid leukemia,Liposarcoma,0.163074998
Chronic myeloid leukemia,Meningioma,0.206873557
Chronic myeloid leukemia,Uterine cervical neoplasm,0.206873557
Chronic myeloid leukemia,Renal carcinoma,0.206873557
Chronic myeloid leukemia,Lung small cell carcinoma,0.163074998
Chronic myeloid leukemia,Mouth neoplasms,0.271481054
Chronic myeloid leukemia,Lymphosarcoma,0.127906977
Chronic myeloid leukemia,Breast neoplasms,0.056818182
Ovarian clear cell carcinoma,Ovarian clear cell carcinoma,0
Ovarian clear cell carcinoma,Primary breast cancer,0.233510809
Ovarian clear cell carcinoma,Wilms tumor,0.170310041
Ovarian clear cell carcinoma,Colon and rectal adenocarcinoma,0.12745019
Ovarian clear cell carcinoma,Uveal melanoma,0.098097872
Ovarian clear cell carcinoma,Hypopharyngeal cancer,0.170310041
Ovarian clear cell carcinoma,Cardiac hypertrophy,0
Ovarian clear cell carcinoma,Hepatic carcinoma,0
Ovarian clear cell carcinoma,Cancer,0.424421816
Ovarian clear cell carcinoma,Tuberculosis,0.044424556
Ovarian clear cell carcinoma,Prader-willi syndrome,0.064003532
Ovarian clear cell carcinoma,Acute promyelocytic leukemia,0.077860721
Ovarian clear cell carcinoma,Heart failure,0.044424556
Ovarian clear cell carcinoma,Uterine leiomyoma,0.04191315
Ovarian clear cell carcinoma,Adenocarcinoma,0.14132336
Ovarian clear cell carcinoma,Lung carcinoma,0.170310041
Ovarian clear cell carcinoma,Head and neck squamous cell carcinoma,0.170310041
Ovarian clear cell carcinoma,Psoriatic arthritis,0.094961959
Ovarian clear cell carcinoma,B-cell lymphoma,0.098097872
Ovarian clear cell carcinoma,Prostate carcinoma,0.199330055
Ovarian clear cell carcinoma,Prostatic neoplasms,0
Ovarian clear cell carcinoma,Malignant glioma,0.198550565
Ovarian clear cell carcinoma,Epstein-barr virus infections,0
Ovarian clear cell carcinoma,Stomach cancer,0.233510809
Ovarian clear cell carcinoma,Urinary bladder cancer,0.233510809
Ovarian clear cell carcinoma,Colon carcinoma,0.077860721
Ovarian clear cell carcinoma,Gallbladder cancer,0.170310041
Ovarian clear cell carcinoma,Liposarcoma,0.12745019
Ovarian clear cell carcinoma,Meningioma,0.170310041
Ovarian clear cell carcinoma,Uterine cervical neoplasm,0.403579513
Ovarian clear cell carcinoma,Renal carcinoma,0.170310041
Ovarian clear cell carcinoma,Lung small cell carcinoma,0.12745019
Ovarian clear cell carcinoma,Mouth neoplasms,0.233510809
Ovarian clear cell carcinoma,Lymphosarcoma,0
Ovarian clear cell carcinoma,Breast neoplasms,0
